X,Y,Z
273.0186,2705.5819,11.5
276.11294,2705.5819,11.5
279.20727999999997,2705.5819,11.5
282.30161999999996,2705.5819,11.5
285.39596,2705.5819,11.5
288.4903,2705.5819,11.5
291.58464000000004,2705.5819,11.5
294.67898,2705.5819,11.5
297.77332,2705.5819,11.5
300.86766,2705.5819,11.5
303.962,2705.5819,11.5
307.05634,2705.5819,11.5
310.15067999999997,2705.5819,11.5
313.24502,2705.5819,11.5
316.33936,2705.5819,11.5
319.4337,2705.5819,11.5
322.52804000000003,2705.5819,11.5
325.62238,2705.5819,11.5
328.71672,2705.5819,11.5
331.81106,2705.5819,11.5
334.9054,2705.5819,11.5
337.99974,2705.5819,11.5
341.09407999999996,2705.5819,11.5
344.18842,2705.5819,11.5
347.28276,2705.5819,11.5
350.3771,2705.5819,11.5
353.47144000000003,2705.5819,11.5
356.56578,2705.5819,11.5
359.66012,2705.5819,11.5
362.75446,2705.5819,11.5
365.8488,2705.5819,11.5
368.94313999999997,2705.5819,11.5
372.03747999999996,2705.5819,11.5
375.13182,2705.5819,11.5
378.22616,2705.5819,11.5
381.3205,2705.5819,11.5
384.41484,2705.5819,11.5
387.50918,2705.5819,11.5
390.60352,2705.5819,11.5
393.69786,2705.5819,11.5
396.7922,2705.5819,11.5
399.88653999999997,2705.5819,11.5
402.98087999999996,2705.5819,11.5
406.07522,2705.5819,11.5
409.16956,2705.5819,11.5
412.2639,2705.5819,11.5
415.35823999999997,2705.5819,11.5
418.45258,2705.5819,11.5
421.54692,2705.5819,11.5
424.64126,2705.5819,11.5
427.7356,2705.5819,11.5
430.82993999999997,2705.5819,11.5
433.92428,2705.5819,11.5
437.01862,2705.5819,11.5
440.11296,2705.5819,11.5
443.2073,2705.5819,11.5
446.30164,2705.5819,11.5
449.39598,2705.5819,11.5
452.49032,2705.5819,11.5
455.58466,2705.5819,11.5
458.679,2705.5819,11.5
149.245,2708.9488,11.5
152.33934,2708.9488,11.5
155.43368,2708.9488,11.5
158.52802,2708.9488,11.5
161.62236000000001,2708.9488,11.5
164.7167,2708.9488,11.5
167.81104,2708.9488,11.5
170.90538,2708.9488,11.5
173.99972,2708.9488,11.5
177.09406,2708.9488,11.5
180.1884,2708.9488,11.5
183.28274,2708.9488,11.5
186.37708,2708.9488,11.5
189.47142,2708.9488,11.5
192.56576,2708.9488,11.5
195.6601,2708.9488,11.5
198.75444,2708.9488,11.5
201.84878,2708.9488,11.5
204.94312,2708.9488,11.5
208.03746,2708.9488,11.5
211.1318,2708.9488,11.5
214.22614,2708.9488,11.5
217.32048,2708.9488,11.5
220.41482000000002,2708.9488,11.5
223.50916,2708.9488,11.5
226.6035,2708.9488,11.5
229.69783999999999,2708.9488,11.5
232.79218,2708.9488,11.5
235.88652000000002,2708.9488,11.5
238.98086,2708.9488,11.5
242.0752,2708.9488,11.5
245.16953999999998,2708.9488,11.5
248.26388,2708.9488,11.5
251.35822000000002,2708.9488,11.5
254.45256,2708.9488,11.5
257.5469,2708.9488,11.5
260.64124,2708.9488,11.5
263.73558,2708.9488,11.5
266.82992,2708.9488,11.5
269.92426,2708.9488,11.5
273.0186,2708.9488,11.5
276.11294,2708.9488,11.5
279.20727999999997,2708.9488,11.5
282.30161999999996,2708.9488,11.5
285.39596,2708.9488,11.5
288.4903,2708.9488,11.5
291.58464000000004,2708.9488,11.5
294.67898,2708.9488,11.5
297.77332,2708.9488,11.5
300.86766,2708.9488,11.5
303.962,2708.9488,11.5
307.05634,2708.9488,11.5
310.15067999999997,2708.9488,11.5
313.24502,2708.9488,11.5
316.33936,2708.9488,11.5
319.4337,2708.9488,11.5
322.52804000000003,2708.9488,11.5
325.62238,2708.9488,11.5
328.71672,2708.9488,11.5
331.81106,2708.9488,11.5
334.9054,2708.9488,11.5
337.99974,2708.9488,11.5
341.09407999999996,2708.9488,11.5
344.18842,2708.9488,11.5
347.28276,2708.9488,11.5
350.3771,2708.9488,11.5
353.47144000000003,2708.9488,11.5
356.56578,2708.9488,11.5
359.66012,2708.9488,11.5
362.75446,2708.9488,11.5
365.8488,2708.9488,11.5
368.94313999999997,2708.9488,11.5
372.03747999999996,2708.9488,11.5
375.13182,2708.9488,11.5
378.22616,2708.9488,11.5
381.3205,2708.9488,11.5
384.41484,2708.9488,11.5
387.50918,2708.9488,11.5
390.60352,2708.9488,11.5
393.69786,2708.9488,11.5
396.7922,2708.9488,11.5
399.88653999999997,2708.9488,11.5
402.98087999999996,2708.9488,11.5
406.07522,2708.9488,11.5
409.16956,2708.9488,11.5
412.2639,2708.9488,11.5
415.35823999999997,2708.9488,11.5
418.45258,2708.9488,11.5
421.54692,2708.9488,11.5
424.64126,2708.9488,11.5
427.7356,2708.9488,11.5
430.82993999999997,2708.9488,11.5
433.92428,2708.9488,11.5
437.01862,2708.9488,11.5
440.11296,2708.9488,11.5
443.2073,2708.9488,11.5
446.30164,2708.9488,11.5
449.39598,2708.9488,11.5
452.49032,2708.9488,11.5
455.58466,2708.9488,11.5
458.679,2708.9488,11.5
149.245,2712.3157,11.5
152.33934,2712.3157,11.5
155.43368,2712.3157,11.5
158.52802,2712.3157,11.5
161.62236000000001,2712.3157,11.5
164.7167,2712.3157,11.5
167.81104,2712.3157,11.5
170.90538,2712.3157,11.5
173.99972,2712.3157,11.5
177.09406,2712.3157,11.5
180.1884,2712.3157,11.5
183.28274,2712.3157,11.5
186.37708,2712.3157,11.5
189.47142,2712.3157,11.5
192.56576,2712.3157,11.5
195.6601,2712.3157,11.5
198.75444,2712.3157,11.5
201.84878,2712.3157,11.5
204.94312,2712.3157,11.5
208.03746,2712.3157,11.5
211.1318,2712.3157,11.5
214.22614,2712.3157,11.5
217.32048,2712.3157,11.5
220.41482000000002,2712.3157,11.5
223.50916,2712.3157,11.5
226.6035,2712.3157,11.5
229.69783999999999,2712.3157,11.5
232.79218,2712.3157,11.5
235.88652000000002,2712.3157,11.5
238.98086,2712.3157,11.5
242.0752,2712.3157,11.5
245.16953999999998,2712.3157,11.5
248.26388,2712.3157,11.5
251.35822000000002,2712.3157,11.5
254.45256,2712.3157,11.5
257.5469,2712.3157,11.5
260.64124,2712.3157,11.5
263.73558,2712.3157,11.5
266.82992,2712.3157,11.5
269.92426,2712.3157,11.5
273.0186,2712.3157,11.5
276.11294,2712.3157,11.5
279.20727999999997,2712.3157,11.5
282.30161999999996,2712.3157,11.5
285.39596,2712.3157,11.5
288.4903,2712.3157,11.5
291.58464000000004,2712.3157,11.5
294.67898,2712.3157,11.5
297.77332,2712.3157,11.5
300.86766,2712.3157,11.5
303.962,2712.3157,11.5
307.05634,2712.3157,11.5
310.15067999999997,2712.3157,11.5
313.24502,2712.3157,11.5
316.33936,2712.3157,11.5
319.4337,2712.3157,11.5
322.52804000000003,2712.3157,11.5
325.62238,2712.3157,11.5
328.71672,2712.3157,11.5
331.81106,2712.3157,11.5
334.9054,2712.3157,11.5
337.99974,2712.3157,11.5
341.09407999999996,2712.3157,11.5
344.18842,2712.3157,11.5
347.28276,2712.3157,11.5
350.3771,2712.3157,11.5
353.47144000000003,2712.3157,11.5
356.56578,2712.3157,11.5
359.66012,2712.3157,11.5
362.75446,2712.3157,11.5
365.8488,2712.3157,11.5
368.94313999999997,2712.3157,11.5
372.03747999999996,2712.3157,11.5
375.13182,2712.3157,11.5
378.22616,2712.3157,11.5
381.3205,2712.3157,11.5
384.41484,2712.3157,11.5
387.50918,2712.3157,11.5
390.60352,2712.3157,11.5
393.69786,2712.3157,11.5
396.7922,2712.3157,11.5
399.88653999999997,2712.3157,11.5
402.98087999999996,2712.3157,11.5
406.07522,2712.3157,11.5
409.16956,2712.3157,11.5
412.2639,2712.3157,11.5
415.35823999999997,2712.3157,11.5
418.45258,2712.3157,11.5
421.54692,2712.3157,11.5
424.64126,2712.3157,11.5
427.7356,2712.3157,11.5
430.82993999999997,2712.3157,11.5
433.92428,2712.3157,11.5
437.01862,2712.3157,11.5
440.11296,2712.3157,11.5
443.2073,2712.3157,11.5
446.30164,2712.3157,11.5
449.39598,2712.3157,11.5
452.49032,2712.3157,11.5
455.58466,2712.3157,11.5
458.679,2712.3157,11.5
149.245,2715.6826,11.5
152.33934,2715.6826,11.5
155.43368,2715.6826,11.5
158.52802,2715.6826,11.5
161.62236000000001,2715.6826,11.5
164.7167,2715.6826,11.5
167.81104,2715.6826,11.5
170.90538,2715.6826,11.5
173.99972,2715.6826,11.5
177.09406,2715.6826,11.5
180.1884,2715.6826,11.5
183.28274,2715.6826,11.5
186.37708,2715.6826,11.5
189.47142,2715.6826,11.5
192.56576,2715.6826,11.5
195.6601,2715.6826,11.5
198.75444,2715.6826,11.5
201.84878,2715.6826,11.5
204.94312,2715.6826,11.5
208.03746,2715.6826,11.5
211.1318,2715.6826,11.5
214.22614,2715.6826,11.5
217.32048,2715.6826,11.5
220.41482000000002,2715.6826,11.5
223.50916,2715.6826,11.5
226.6035,2715.6826,11.5
229.69783999999999,2715.6826,11.5
232.79218,2715.6826,11.5
235.88652000000002,2715.6826,11.5
238.98086,2715.6826,11.5
242.0752,2715.6826,11.5
245.16953999999998,2715.6826,11.5
248.26388,2715.6826,11.5
251.35822000000002,2715.6826,11.5
254.45256,2715.6826,11.5
257.5469,2715.6826,11.5
260.64124,2715.6826,11.5
263.73558,2715.6826,11.5
266.82992,2715.6826,11.5
269.92426,2715.6826,11.5
273.0186,2715.6826,11.5
276.11294,2715.6826,11.5
279.20727999999997,2715.6826,11.5
282.30161999999996,2715.6826,11.5
285.39596,2715.6826,11.5
288.4903,2715.6826,11.5
291.58464000000004,2715.6826,11.5
294.67898,2715.6826,11.5
297.77332,2715.6826,11.5
300.86766,2715.6826,11.5
303.962,2715.6826,11.5
307.05634,2715.6826,11.5
310.15067999999997,2715.6826,11.5
313.24502,2715.6826,11.5
316.33936,2715.6826,11.5
319.4337,2715.6826,11.5
322.52804000000003,2715.6826,11.5
325.62238,2715.6826,11.5
328.71672,2715.6826,11.5
331.81106,2715.6826,11.5
334.9054,2715.6826,11.5
337.99974,2715.6826,11.5
341.09407999999996,2715.6826,11.5
344.18842,2715.6826,11.5
347.28276,2715.6826,11.5
350.3771,2715.6826,11.5
353.47144000000003,2715.6826,11.5
356.56578,2715.6826,11.5
359.66012,2715.6826,11.5
362.75446,2715.6826,11.5
365.8488,2715.6826,11.5
368.94313999999997,2715.6826,11.5
372.03747999999996,2715.6826,11.5
375.13182,2715.6826,11.5
378.22616,2715.6826,11.5
381.3205,2715.6826,11.5
384.41484,2715.6826,11.5
387.50918,2715.6826,11.5
390.60352,2715.6826,11.5
393.69786,2715.6826,11.5
396.7922,2715.6826,11.5
399.88653999999997,2715.6826,11.5
402.98087999999996,2715.6826,11.5
406.07522,2715.6826,11.5
409.16956,2715.6826,11.5
412.2639,2715.6826,11.5
415.35823999999997,2715.6826,11.5
418.45258,2715.6826,11.5
421.54692,2715.6826,11.5
424.64126,2715.6826,11.5
427.7356,2715.6826,11.5
430.82993999999997,2715.6826,11.5
433.92428,2715.6826,11.5
437.01862,2715.6826,11.5
440.11296,2715.6826,11.5
443.2073,2715.6826,11.5
446.30164,2715.6826,11.5
449.39598,2715.6826,11.5
452.49032,2715.6826,11.5
455.58466,2715.6826,11.5
458.679,2715.6826,11.5
149.245,2719.0495,11.5
152.33934,2719.0495,11.5
155.43368,2719.0495,11.5
158.52802,2719.0495,11.5
161.62236000000001,2719.0495,11.5
164.7167,2719.0495,11.5
167.81104,2719.0495,11.5
170.90538,2719.0495,11.5
173.99972,2719.0495,11.5
177.09406,2719.0495,11.5
180.1884,2719.0495,11.5
183.28274,2719.0495,11.5
186.37708,2719.0495,11.5
189.47142,2719.0495,11.5
192.56576,2719.0495,11.5
195.6601,2719.0495,11.5
198.75444,2719.0495,11.5
201.84878,2719.0495,11.5
204.94312,2719.0495,11.5
208.03746,2719.0495,11.5
211.1318,2719.0495,11.5
214.22614,2719.0495,11.5
217.32048,2719.0495,11.5
220.41482000000002,2719.0495,11.5
223.50916,2719.0495,11.5
226.6035,2719.0495,11.5
229.69783999999999,2719.0495,11.5
232.79218,2719.0495,11.5
235.88652000000002,2719.0495,11.5
238.98086,2719.0495,11.5
242.0752,2719.0495,11.5
245.16953999999998,2719.0495,11.5
248.26388,2719.0495,11.5
251.35822000000002,2719.0495,11.5
254.45256,2719.0495,11.5
257.5469,2719.0495,11.5
260.64124,2719.0495,11.5
263.73558,2719.0495,11.5
266.82992,2719.0495,11.5
269.92426,2719.0495,11.5
273.0186,2719.0495,11.5
276.11294,2719.0495,11.5
279.20727999999997,2719.0495,11.5
282.30161999999996,2719.0495,11.5
285.39596,2719.0495,11.5
288.4903,2719.0495,11.5
291.58464000000004,2719.0495,11.5
294.67898,2719.0495,11.5
297.77332,2719.0495,11.5
300.86766,2719.0495,11.5
303.962,2719.0495,11.5
307.05634,2719.0495,11.5
310.15067999999997,2719.0495,11.5
313.24502,2719.0495,11.5
316.33936,2719.0495,11.5
319.4337,2719.0495,11.5
322.52804000000003,2719.0495,11.5
325.62238,2719.0495,11.5
328.71672,2719.0495,11.5
331.81106,2719.0495,11.5
334.9054,2719.0495,11.5
337.99974,2719.0495,11.5
341.09407999999996,2719.0495,11.5
344.18842,2719.0495,11.5
347.28276,2719.0495,11.5
350.3771,2719.0495,11.5
353.47144000000003,2719.0495,11.5
356.56578,2719.0495,11.5
359.66012,2719.0495,11.5
362.75446,2719.0495,11.5
365.8488,2719.0495,11.5
368.94313999999997,2719.0495,11.5
372.03747999999996,2719.0495,11.5
375.13182,2719.0495,11.5
378.22616,2719.0495,11.5
381.3205,2719.0495,11.5
384.41484,2719.0495,11.5
387.50918,2719.0495,11.5
390.60352,2719.0495,11.5
393.69786,2719.0495,11.5
396.7922,2719.0495,11.5
399.88653999999997,2719.0495,11.5
402.98087999999996,2719.0495,11.5
406.07522,2719.0495,11.5
409.16956,2719.0495,11.5
412.2639,2719.0495,11.5
415.35823999999997,2719.0495,11.5
418.45258,2719.0495,11.5
421.54692,2719.0495,11.5
424.64126,2719.0495,11.5
427.7356,2719.0495,11.5
430.82993999999997,2719.0495,11.5
433.92428,2719.0495,11.5
437.01862,2719.0495,11.5
440.11296,2719.0495,11.5
443.2073,2719.0495,11.5
446.30164,2719.0495,11.5
449.39598,2719.0495,11.5
452.49032,2719.0495,11.5
455.58466,2719.0495,11.5
458.679,2719.0495,11.5
149.245,2722.4164,11.5
152.33934,2722.4164,11.5
155.43368,2722.4164,11.5
158.52802,2722.4164,11.5
161.62236000000001,2722.4164,11.5
164.7167,2722.4164,11.5
167.81104,2722.4164,11.5
170.90538,2722.4164,11.5
173.99972,2722.4164,11.5
177.09406,2722.4164,11.5
180.1884,2722.4164,11.5
183.28274,2722.4164,11.5
186.37708,2722.4164,11.5
189.47142,2722.4164,11.5
192.56576,2722.4164,11.5
195.6601,2722.4164,11.5
198.75444,2722.4164,11.5
201.84878,2722.4164,11.5
204.94312,2722.4164,11.5
208.03746,2722.4164,11.5
211.1318,2722.4164,11.5
214.22614,2722.4164,11.5
217.32048,2722.4164,11.5
220.41482000000002,2722.4164,11.5
223.50916,2722.4164,11.5
226.6035,2722.4164,11.5
229.69783999999999,2722.4164,11.5
232.79218,2722.4164,11.5
235.88652000000002,2722.4164,11.5
238.98086,2722.4164,11.5
242.0752,2722.4164,11.5
245.16953999999998,2722.4164,11.5
248.26388,2722.4164,11.5
251.35822000000002,2722.4164,11.5
254.45256,2722.4164,11.5
257.5469,2722.4164,11.5
260.64124,2722.4164,11.5
263.73558,2722.4164,11.5
266.82992,2722.4164,11.5
269.92426,2722.4164,11.5
273.0186,2722.4164,11.5
276.11294,2722.4164,11.5
279.20727999999997,2722.4164,11.5
282.30161999999996,2722.4164,11.5
285.39596,2722.4164,11.5
288.4903,2722.4164,11.5
291.58464000000004,2722.4164,11.5
294.67898,2722.4164,11.5
297.77332,2722.4164,11.5
300.86766,2722.4164,11.5
303.962,2722.4164,11.5
307.05634,2722.4164,11.5
310.15067999999997,2722.4164,11.5
313.24502,2722.4164,11.5
316.33936,2722.4164,11.5
319.4337,2722.4164,11.5
322.52804000000003,2722.4164,11.5
325.62238,2722.4164,11.5
328.71672,2722.4164,11.5
331.81106,2722.4164,11.5
334.9054,2722.4164,11.5
337.99974,2722.4164,11.5
341.09407999999996,2722.4164,11.5
344.18842,2722.4164,11.5
347.28276,2722.4164,11.5
350.3771,2722.4164,11.5
353.47144000000003,2722.4164,11.5
356.56578,2722.4164,11.5
359.66012,2722.4164,11.5
362.75446,2722.4164,11.5
365.8488,2722.4164,11.5
368.94313999999997,2722.4164,11.5
372.03747999999996,2722.4164,11.5
375.13182,2722.4164,11.5
378.22616,2722.4164,11.5
381.3205,2722.4164,11.5
384.41484,2722.4164,11.5
387.50918,2722.4164,11.5
390.60352,2722.4164,11.5
393.69786,2722.4164,11.5
396.7922,2722.4164,11.5
399.88653999999997,2722.4164,11.5
402.98087999999996,2722.4164,11.5
406.07522,2722.4164,11.5
409.16956,2722.4164,11.5
412.2639,2722.4164,11.5
415.35823999999997,2722.4164,11.5
418.45258,2722.4164,11.5
421.54692,2722.4164,11.5
424.64126,2722.4164,11.5
427.7356,2722.4164,11.5
430.82993999999997,2722.4164,11.5
433.92428,2722.4164,11.5
437.01862,2722.4164,11.5
440.11296,2722.4164,11.5
443.2073,2722.4164,11.5
446.30164,2722.4164,11.5
449.39598,2722.4164,11.5
452.49032,2722.4164,11.5
455.58466,2722.4164,11.5
458.679,2722.4164,11.5
149.245,2725.7833,11.5
152.33934,2725.7833,11.5
155.43368,2725.7833,11.5
158.52802,2725.7833,11.5
161.62236000000001,2725.7833,11.5
164.7167,2725.7833,11.5
167.81104,2725.7833,11.5
170.90538,2725.7833,11.5
173.99972,2725.7833,11.5
177.09406,2725.7833,11.5
180.1884,2725.7833,11.5
183.28274,2725.7833,11.5
186.37708,2725.7833,11.5
189.47142,2725.7833,11.5
192.56576,2725.7833,11.5
195.6601,2725.7833,11.5
198.75444,2725.7833,11.5
201.84878,2725.7833,11.5
204.94312,2725.7833,11.5
208.03746,2725.7833,11.5
211.1318,2725.7833,11.5
214.22614,2725.7833,11.5
217.32048,2725.7833,11.5
220.41482000000002,2725.7833,11.5
223.50916,2725.7833,11.5
226.6035,2725.7833,11.5
229.69783999999999,2725.7833,11.5
232.79218,2725.7833,11.5
235.88652000000002,2725.7833,11.5
238.98086,2725.7833,11.5
242.0752,2725.7833,11.5
245.16953999999998,2725.7833,11.5
248.26388,2725.7833,11.5
251.35822000000002,2725.7833,11.5
254.45256,2725.7833,11.5
257.5469,2725.7833,11.5
260.64124,2725.7833,11.5
263.73558,2725.7833,11.5
266.82992,2725.7833,11.5
269.92426,2725.7833,11.5
273.0186,2725.7833,11.5
276.11294,2725.7833,11.5
279.20727999999997,2725.7833,11.5
282.30161999999996,2725.7833,11.5
285.39596,2725.7833,11.5
288.4903,2725.7833,11.5
291.58464000000004,2725.7833,11.5
294.67898,2725.7833,11.5
297.77332,2725.7833,11.5
300.86766,2725.7833,11.5
303.962,2725.7833,11.5
307.05634,2725.7833,11.5
310.15067999999997,2725.7833,11.5
313.24502,2725.7833,11.5
316.33936,2725.7833,11.5
319.4337,2725.7833,11.5
322.52804000000003,2725.7833,11.5
325.62238,2725.7833,11.5
328.71672,2725.7833,11.5
331.81106,2725.7833,11.5
334.9054,2725.7833,11.5
337.99974,2725.7833,11.5
341.09407999999996,2725.7833,11.5
344.18842,2725.7833,11.5
347.28276,2725.7833,11.5
350.3771,2725.7833,11.5
353.47144000000003,2725.7833,11.5
356.56578,2725.7833,11.5
359.66012,2725.7833,11.5
362.75446,2725.7833,11.5
365.8488,2725.7833,11.5
368.94313999999997,2725.7833,11.5
372.03747999999996,2725.7833,11.5
375.13182,2725.7833,11.5
378.22616,2725.7833,11.5
381.3205,2725.7833,11.5
384.41484,2725.7833,11.5
387.50918,2725.7833,11.5
390.60352,2725.7833,11.5
393.69786,2725.7833,11.5
396.7922,2725.7833,11.5
399.88653999999997,2725.7833,11.5
402.98087999999996,2725.7833,11.5
406.07522,2725.7833,11.5
409.16956,2725.7833,11.5
412.2639,2725.7833,11.5
415.35823999999997,2725.7833,11.5
418.45258,2725.7833,11.5
421.54692,2725.7833,11.5
424.64126,2725.7833,11.5
427.7356,2725.7833,11.5
430.82993999999997,2725.7833,11.5
433.92428,2725.7833,11.5
437.01862,2725.7833,11.5
440.11296,2725.7833,11.5
443.2073,2725.7833,11.5
446.30164,2725.7833,11.5
449.39598,2725.7833,11.5
452.49032,2725.7833,11.5
455.58466,2725.7833,11.5
458.679,2725.7833,11.5
149.245,2729.1502,11.5
152.33934,2729.1502,11.5
155.43368,2729.1502,11.5
158.52802,2729.1502,11.5
161.62236000000001,2729.1502,11.5
164.7167,2729.1502,11.5
167.81104,2729.1502,11.5
170.90538,2729.1502,11.5
173.99972,2729.1502,11.5
177.09406,2729.1502,11.5
180.1884,2729.1502,11.5
183.28274,2729.1502,11.5
186.37708,2729.1502,11.5
189.47142,2729.1502,11.5
192.56576,2729.1502,11.5
195.6601,2729.1502,11.5
198.75444,2729.1502,11.5
201.84878,2729.1502,11.5
204.94312,2729.1502,11.5
208.03746,2729.1502,11.5
211.1318,2729.1502,11.5
214.22614,2729.1502,11.5
217.32048,2729.1502,11.5
220.41482000000002,2729.1502,11.5
223.50916,2729.1502,11.5
226.6035,2729.1502,11.5
229.69783999999999,2729.1502,11.5
232.79218,2729.1502,11.5
235.88652000000002,2729.1502,11.5
238.98086,2729.1502,11.5
242.0752,2729.1502,11.5
245.16953999999998,2729.1502,11.5
248.26388,2729.1502,11.5
251.35822000000002,2729.1502,11.5
254.45256,2729.1502,11.5
257.5469,2729.1502,11.5
260.64124,2729.1502,11.5
263.73558,2729.1502,11.5
266.82992,2729.1502,11.5
269.92426,2729.1502,11.5
273.0186,2729.1502,11.5
276.11294,2729.1502,11.5
279.20727999999997,2729.1502,11.5
282.30161999999996,2729.1502,11.5
285.39596,2729.1502,11.5
288.4903,2729.1502,11.5
291.58464000000004,2729.1502,11.5
294.67898,2729.1502,11.5
297.77332,2729.1502,11.5
300.86766,2729.1502,11.5
303.962,2729.1502,11.5
307.05634,2729.1502,11.5
310.15067999999997,2729.1502,11.5
313.24502,2729.1502,11.5
316.33936,2729.1502,11.5
319.4337,2729.1502,11.5
322.52804000000003,2729.1502,11.5
325.62238,2729.1502,11.5
328.71672,2729.1502,11.5
331.81106,2729.1502,11.5
334.9054,2729.1502,11.5
337.99974,2729.1502,11.5
341.09407999999996,2729.1502,11.5
344.18842,2729.1502,11.5
347.28276,2729.1502,11.5
350.3771,2729.1502,11.5
353.47144000000003,2729.1502,11.5
356.56578,2729.1502,11.5
359.66012,2729.1502,11.5
362.75446,2729.1502,11.5
365.8488,2729.1502,11.5
368.94313999999997,2729.1502,11.5
372.03747999999996,2729.1502,11.5
375.13182,2729.1502,11.5
378.22616,2729.1502,11.5
381.3205,2729.1502,11.5
384.41484,2729.1502,11.5
387.50918,2729.1502,11.5
390.60352,2729.1502,11.5
393.69786,2729.1502,11.5
396.7922,2729.1502,11.5
399.88653999999997,2729.1502,11.5
402.98087999999996,2729.1502,11.5
406.07522,2729.1502,11.5
409.16956,2729.1502,11.5
412.2639,2729.1502,11.5
415.35823999999997,2729.1502,11.5
418.45258,2729.1502,11.5
421.54692,2729.1502,11.5
424.64126,2729.1502,11.5
427.7356,2729.1502,11.5
430.82993999999997,2729.1502,11.5
433.92428,2729.1502,11.5
437.01862,2729.1502,11.5
440.11296,2729.1502,11.5
443.2073,2729.1502,11.5
446.30164,2729.1502,11.5
449.39598,2729.1502,11.5
452.49032,2729.1502,11.5
455.58466,2729.1502,11.5
458.679,2729.1502,11.5
149.245,2732.5171,11.5
152.33934,2732.5171,11.5
155.43368,2732.5171,11.5
158.52802,2732.5171,11.5
161.62236000000001,2732.5171,11.5
164.7167,2732.5171,11.5
167.81104,2732.5171,11.5
170.90538,2732.5171,11.5
173.99972,2732.5171,11.5
177.09406,2732.5171,11.5
180.1884,2732.5171,11.5
183.28274,2732.5171,11.5
186.37708,2732.5171,11.5
189.47142,2732.5171,11.5
192.56576,2732.5171,11.5
195.6601,2732.5171,11.5
198.75444,2732.5171,11.5
201.84878,2732.5171,11.5
204.94312,2732.5171,11.5
208.03746,2732.5171,11.5
211.1318,2732.5171,11.5
214.22614,2732.5171,11.5
217.32048,2732.5171,11.5
220.41482000000002,2732.5171,11.5
223.50916,2732.5171,11.5
226.6035,2732.5171,11.5
229.69783999999999,2732.5171,11.5
232.79218,2732.5171,11.5
235.88652000000002,2732.5171,11.5
238.98086,2732.5171,11.5
242.0752,2732.5171,11.5
245.16953999999998,2732.5171,11.5
248.26388,2732.5171,11.5
251.35822000000002,2732.5171,11.5
254.45256,2732.5171,11.5
257.5469,2732.5171,11.5
260.64124,2732.5171,11.5
263.73558,2732.5171,11.5
266.82992,2732.5171,11.5
269.92426,2732.5171,11.5
273.0186,2732.5171,11.5
276.11294,2732.5171,11.5
279.20727999999997,2732.5171,11.5
282.30161999999996,2732.5171,11.5
285.39596,2732.5171,11.5
288.4903,2732.5171,11.5
291.58464000000004,2732.5171,11.5
294.67898,2732.5171,11.5
297.77332,2732.5171,11.5
300.86766,2732.5171,11.5
303.962,2732.5171,11.5
307.05634,2732.5171,11.5
310.15067999999997,2732.5171,11.5
313.24502,2732.5171,11.5
316.33936,2732.5171,11.5
319.4337,2732.5171,11.5
322.52804000000003,2732.5171,11.5
325.62238,2732.5171,11.5
328.71672,2732.5171,11.5
331.81106,2732.5171,11.5
334.9054,2732.5171,11.5
337.99974,2732.5171,11.5
341.09407999999996,2732.5171,11.5
344.18842,2732.5171,11.5
347.28276,2732.5171,11.5
350.3771,2732.5171,11.5
353.47144000000003,2732.5171,11.5
356.56578,2732.5171,11.5
359.66012,2732.5171,11.5
362.75446,2732.5171,11.5
365.8488,2732.5171,11.5
368.94313999999997,2732.5171,11.5
372.03747999999996,2732.5171,11.5
375.13182,2732.5171,11.5
378.22616,2732.5171,11.5
381.3205,2732.5171,11.5
384.41484,2732.5171,11.5
387.50918,2732.5171,11.5
390.60352,2732.5171,11.5
393.69786,2732.5171,11.5
396.7922,2732.5171,11.5
399.88653999999997,2732.5171,11.5
402.98087999999996,2732.5171,11.5
406.07522,2732.5171,11.5
409.16956,2732.5171,11.5
412.2639,2732.5171,11.5
415.35823999999997,2732.5171,11.5
418.45258,2732.5171,11.5
421.54692,2732.5171,11.5
424.64126,2732.5171,11.5
427.7356,2732.5171,11.5
430.82993999999997,2732.5171,11.5
433.92428,2732.5171,11.5
437.01862,2732.5171,11.5
440.11296,2732.5171,11.5
443.2073,2732.5171,11.5
446.30164,2732.5171,11.5
449.39598,2732.5171,11.5
452.49032,2732.5171,11.5
455.58466,2732.5171,11.5
458.679,2732.5171,11.5
149.245,2735.884,11.5
152.33934,2735.884,11.5
155.43368,2735.884,11.5
158.52802,2735.884,11.5
161.62236000000001,2735.884,11.5
164.7167,2735.884,11.5
167.81104,2735.884,11.5
170.90538,2735.884,11.5
173.99972,2735.884,11.5
177.09406,2735.884,11.5
180.1884,2735.884,11.5
183.28274,2735.884,11.5
186.37708,2735.884,11.5
189.47142,2735.884,11.5
192.56576,2735.884,11.5
195.6601,2735.884,11.5
198.75444,2735.884,11.5
201.84878,2735.884,11.5
204.94312,2735.884,11.5
208.03746,2735.884,11.5
211.1318,2735.884,11.5
214.22614,2735.884,11.5
217.32048,2735.884,11.5
220.41482000000002,2735.884,11.5
223.50916,2735.884,11.5
226.6035,2735.884,11.5
229.69783999999999,2735.884,11.5
232.79218,2735.884,11.5
235.88652000000002,2735.884,11.5
238.98086,2735.884,11.5
242.0752,2735.884,11.5
245.16953999999998,2735.884,11.5
248.26388,2735.884,11.5
